	Sentence	Relation_gold	Head_gold
472	"El presidente destacó que el Rey tuvo que afrontar ""decisiones enormemente difíciles en las cuales garantizó la continuidad del país"" y subrayó que ""él ha sabido conectar con las necesidades de una España moderna, ambiciosa y con las aspiraciones de los ciudadanos españoles."	['det', 'nsubj', 'ROOT', 'mark', 'det', 'nsubj', 'ccomp', 'cc', 'conj', 'punct', 'obj', 'advmod', 'amod', 'case', 'det', 'obl', 'acl', 'det', 'obj', 'case', 'det', 'nmod', 'punct', 'cc', 'conj', 'mark', 'punct', 'nsubj', 'aux', 'ccomp', 'xcomp', 'case', 'det', 'obj', 'case', 'det', 'nmod', 'amod', 'punct', 'conj', 'cc', 'case', 'det', 'conj', 'case', 'det', 'nmod', 'amod', 'punct']	['presidente', 'destacó', 'destacó', 'afrontar', 'Rey', 'afrontar', 'destacó', 'afrontar', 'tuvo', 'decisiones', 'afrontar', 'difíciles', 'decisiones', 'cuales', 'cuales', 'garantizó', 'decisiones', 'continuidad', 'garantizó', 'país', 'país', 'continuidad', 'decisiones', 'subrayó', 'destacó', 'sabido', 'sabido', 'sabido', 'sabido', 'subrayó', 'sabido', 'necesidades', 'necesidades', 'conectar', 'España', 'España', 'necesidades', 'España', 'ambiciosa', 'moderna', 'aspiraciones', 'aspiraciones', 'aspiraciones', 'necesidades', 'ciudadanos', 'ciudadanos', 'aspiraciones', 'ciudadanos', 'destacó']
473	Por tanto es la historia de un éxito	['advmod', 'fixed', 'cop', 'det', 'ROOT', 'case', 'det', 'nmod']	['historia', 'Por', 'historia', 'historia', 'historia', 'éxito', 'éxito', 'historia']
474	"Para Aznar, el papel de Juan Carlos I"" ha sido vital, claro y determinante ""y explicó que"" en España, a partir de 1975, había que hacer tres operaciones históricas: pasar de una dictadura a la democracia, pasar de un Estado centralizado a otro muy descentralizado y pasar de un país cerrado internacionalmente a un país abierto, presente en el mundo""."	['case', 'obl', 'punct', 'det', 'nsubj', 'case', 'nmod', 'flat', 'flat', 'punct', 'aux', 'cop', 'ROOT', 'punct', 'conj', 'cc', 'conj', 'punct', 'cc', 'conj', 'mark', 'punct', 'case', 'obl', 'punct', 'case', 'fixed', 'fixed', 'obl', 'punct', 'ccomp', 'cc', 'conj', 'nummod', 'obj', 'amod', 'punct', 'acl', 'case', 'det', 'obl', 'case', 'det', 'obl', 'punct', 'advcl', 'case', 'det', 'obl', 'amod', 'case', 'obl', 'advmod', 'amod', 'cc', 'conj', 'case', 'det', 'obl', 'amod', 'advmod', 'case', 'det', 'obl', 'advmod', 'punct', 'amod', 'case', 'det', 'nmod', 'punct', 'punct']	['Aznar', 'vital', 'Aznar', 'papel', 'vital', 'Juan', 'papel', 'Juan', 'Juan', 'vital', 'vital', 'vital', 'vital', 'claro', 'vital', 'determinante', 'vital', 'explicó', 'explicó', 'vital', 'hacer', 'España', 'España', 'hacer', '1975', '1975', 'a', 'a', 'hacer', '1975', 'explicó', 'hacer', 'había', 'operaciones', 'hacer', 'operaciones', 'pasar', 'operaciones', 'dictadura', 'dictadura', 'pasar', 'democracia', 'democracia', 'pasar', 'pasar', 'pasar', 'Estado', 'Estado', 'pasar', 'Estado', 'otro', 'pasar', 'descentralizado', 'otro', 'pasar', 'pasar', 'país', 'país', 'pasar', 'país', 'cerrado', 'país', 'país', 'pasar', 'presente', 'presente', 'país', 'mundo', 'mundo', 'presente', 'había', 'vital']
475	"Este proceso, para el presidente, ""sin la presencia del Rey, sin el espíritu de los españoles, pero sin lo que el Rey ha impulsado, ha representado, sería impensable""."	['det', 'nsubj', 'punct', 'case', 'det', 'obl', 'punct', 'punct', 'case', 'det', 'obl', 'case', 'det', 'nmod', 'punct', 'case', 'det', 'conj', 'case', 'det', 'nmod', 'punct', 'cc', 'mark', 'det', 'obj', 'det', 'nsubj', 'aux', 'conj', 'punct', 'aux', 'advcl', 'punct', 'cop', 'ROOT', 'punct', 'punct']	['proceso', 'impensable', 'presidente', 'presidente', 'presidente', 'impensable', 'presidente', 'impensable', 'presencia', 'presencia', 'impensable', 'Rey', 'Rey', 'presencia', 'espíritu', 'espíritu', 'espíritu', 'presencia', 'españoles', 'españoles', 'espíritu', 'impulsado', 'impulsado', 'impulsado', 'impulsado', 'impulsado', 'Rey', 'impulsado', 'impulsado', 'presencia', 'impulsado', 'representado', 'impulsado', 'presencia', 'impensable', 'impensable', 'impensable', 'impensable']
476	"Por tanto, Aznar afirmó que ""el papel del Rey ha sido clave y determinante en todos los sentidos: como motor, expresión y símbolo de la España moderna y, al mismo tiempo, como garantía de una estabilidad, de una unión y de un espíritu común entre los españoles""."	['advmod', 'fixed', 'punct', 'nsubj', 'ROOT', 'mark', 'punct', 'det', 'nsubj', 'case', 'det', 'nmod', 'aux', 'cop', 'ccomp', 'cc', 'conj', 'case', 'det', 'det', 'nmod', 'punct', 'mark', 'nmod', 'punct', 'conj', 'cc', 'conj', 'case', 'det', 'nmod', 'amod', 'cc', 'punct', 'advmod', 'fixed', 'fixed', 'fixed', 'punct', 'mark', 'conj', 'case', 'det', 'nmod', 'punct', 'case', 'det', 'conj', 'cc', 'case', 'det', 'conj', 'amod', 'case', 'det', 'nmod', 'punct', 'punct']	['afirmó', 'Por', 'Por', 'afirmó', 'afirmó', 'clave', 'clave', 'papel', 'clave', 'Rey', 'Rey', 'papel', 'clave', 'clave', 'afirmó', 'determinante', 'clave', 'sentidos', 'los', 'sentidos', 'clave', 'motor', 'motor', 'clave', 'expresión', 'motor', 'símbolo', 'motor', 'España', 'España', 'motor', 'España', 'a', 'a', 'garantía', 'a', 'a', 'a', 'a', 'garantía', 'motor', 'estabilidad', 'estabilidad', 'garantía', 'unión', 'unión', 'unión', 'estabilidad', 'espíritu', 'espíritu', 'espíritu', 'estabilidad', 'espíritu', 'españoles', 'españoles', 'espíritu', 'clave', 'afirmó']
477	"En torno al futuro de la Corona, Jose María Aznar subrayó que ""siempre quedan cosas por hacer, pero eso será para los siguientes años del reinado"" y aseguró que ""tenemos la fortuna de, además de ese éxito histórico, contar con una institución como la Corona""."	['case', 'fixed', 'fixed', 'det', 'obl', 'case', 'det', 'nmod', 'punct', 'nsubj', 'flat', 'flat', 'ROOT', 'mark', 'punct', 'advmod', 'ccomp', 'nsubj', 'mark', 'advcl', 'punct', 'cc', 'nsubj', 'cop', 'case', 'det', 'amod', 'conj', 'case', 'det', 'nmod', 'punct', 'cc', 'conj', 'mark', 'punct', 'ccomp', 'det', 'obj', 'mark', 'punct', 'case', 'fixed', 'det', 'obl', 'amod', 'punct', 'acl', 'case', 'det', 'obj', 'mark', 'det', 'nmod', 'punct', 'punct']	['futuro', 'En', 'En', 'futuro', 'subrayó', 'Corona', 'Corona', 'futuro', 'futuro', 'subrayó', 'Jose', 'Jose', 'subrayó', 'quedan', 'quedan', 'quedan', 'subrayó', 'quedan', 'hacer', 'quedan', 'años', 'años', 'años', 'años', 'años', 'años', 'años', 'quedan', 'reinado', 'reinado', 'años', 'quedan', 'aseguró', 'subrayó', 'tenemos', 'tenemos', 'aseguró', 'fortuna', 'tenemos', 'contar', 'éxito', 'éxito', 'además', 'éxito', 'contar', 'éxito', 'éxito', 'fortuna', 'institución', 'institución', 'contar', 'Corona', 'Corona', 'institución', 'tenemos', 'subrayó']
478	"Para Aznar, la Monarquía Parlamentaria ""no solamente es la expresión de la España moderna, sino que además es símbolo de estabilidad y permanencia y una garantía de futuro para las aspiraciones de los ciudadanos españoles""."	['case', 'obl', 'punct', 'det', 'nsubj', 'flat', 'punct', 'cc', 'fixed', 'cop', 'det', 'ROOT', 'case', 'det', 'nmod', 'amod', 'punct', 'cc', 'fixed', 'advmod', 'cop', 'conj', 'case', 'nmod', 'cc', 'conj', 'cc', 'det', 'conj', 'case', 'nmod', 'case', 'det', 'nmod', 'case', 'det', 'nmod', 'amod', 'punct', 'punct']	['Aznar', 'expresión', 'Aznar', 'Monarquía', 'expresión', 'Monarquía', 'expresión', 'expresión', 'no', 'expresión', 'expresión', 'expresión', 'España', 'España', 'expresión', 'España', 'símbolo', 'símbolo', 'sino', 'símbolo', 'símbolo', 'expresión', 'estabilidad', 'símbolo', 'permanencia', 'estabilidad', 'garantía', 'garantía', 'símbolo', 'futuro', 'garantía', 'aspiraciones', 'aspiraciones', 'garantía', 'ciudadanos', 'ciudadanos', 'aspiraciones', 'ciudadanos', 'expresión', 'expresión']
479	"Según Aznar, la Corona puede ""garantizar y expresar"" que España pueda tener ""más ambiciones, propósitos y objetivos"", lo que, para el presidente, ""es una gran posibilidad para España""."	['case', 'obl', 'punct', 'det', 'nsubj', 'aux', 'punct', 'ROOT', 'cc', 'conj', 'punct', 'mark', 'nsubj', 'aux', 'xcomp', 'punct', 'advmod', 'obj', 'punct', 'conj', 'cc', 'conj', 'punct', 'punct', 'det', 'nsubj', 'punct', 'case', 'det', 'obl', 'punct', 'punct', 'cop', 'det', 'amod', 'advcl', 'case', 'nmod', 'punct', 'punct']	['Aznar', 'garantizar', 'Aznar', 'Corona', 'garantizar', 'garantizar', 'garantizar', 'garantizar', 'expresar', 'garantizar', 'garantizar', 'tener', 'tener', 'tener', 'garantizar', 'ambiciones', 'ambiciones', 'tener', 'propósitos', 'ambiciones', 'objetivos', 'ambiciones', 'ambiciones', 'posibilidad', 'posibilidad', 'posibilidad', 'presidente', 'presidente', 'presidente', 'posibilidad', 'presidente', 'posibilidad', 'posibilidad', 'posibilidad', 'posibilidad', 'garantizar', 'España', 'posibilidad', 'posibilidad', 'garantizar']
480	"Añadió que nuestro país ""no solamente ha normalizado su presencia internacional, sino que además goza de respeto, prestigio y de una cierta influencia""."	['ROOT', 'mark', 'det', 'nsubj', 'punct', 'cc', 'fixed', 'aux', 'ccomp', 'det', 'obj', 'amod', 'punct', 'cc', 'fixed', 'advmod', 'conj', 'case', 'obj', 'punct', 'conj', 'cc', 'case', 'det', 'amod', 'conj', 'punct', 'punct']	['Añadió', 'normalizado', 'país', 'normalizado', 'país', 'normalizado', 'no', 'normalizado', 'Añadió', 'presencia', 'normalizado', 'presencia', 'goza', 'goza', 'sino', 'goza', 'normalizado', 'respeto', 'goza', 'prestigio', 'respeto', 'influencia', 'influencia', 'influencia', 'influencia', 'respeto', 'Añadió', 'Añadió']
481	"En este sentido, también quiso subrayar la acción del Rey ""como motor e impulsor"" y destacó su ""extraordinario prestigio"" en todo el mundo."	['case', 'det', 'obl', 'punct', 'advmod', 'ROOT', 'ccomp', 'det', 'obj', 'case', 'det', 'nmod', 'punct', 'mark', 'nmod', 'cc', 'conj', 'punct', 'cc', 'conj', 'det', 'punct', 'amod', 'obj', 'punct', 'case', 'det', 'det', 'nmod', 'punct']	['sentido', 'sentido', 'quiso', 'sentido', 'quiso', 'quiso', 'quiso', 'acción', 'subrayar', 'Rey', 'Rey', 'acción', 'motor', 'motor', 'acción', 'impulsor', 'motor', 'motor', 'destacó', 'quiso', 'prestigio', 'prestigio', 'prestigio', 'destacó', 'prestigio', 'mundo', 'el', 'mundo', 'prestigio', 'quiso']
482	"""Soy testigo excepcional y cercano de ese prestigio"", continuó el presidente, que opinó que ""nos debe enorgullecer el papel que desempeñan el Rey, la Reina, el Príncipe de Asturias y los miembros de la Familia Real porque son de un estímulo, un apoyo y una fortaleza para los intereses de España verdaderamente extraordinario""."	['punct', 'cop', 'ccomp', 'amod', 'cc', 'conj', 'case', 'det', 'nmod', 'punct', 'punct', 'ROOT', 'det', 'nsubj', 'punct', 'nsubj', 'acl', 'mark', 'punct', 'obj', 'aux', 'xcomp', 'det', 'nsubj', 'obj', 'acl', 'det', 'nsubj', 'punct', 'det', 'flat', 'punct', 'det', 'flat', 'case', 'flat', 'cc', 'det', 'conj', 'case', 'det', 'nmod', 'flat', 'mark', 'cop', 'case', 'det', 'advcl', 'punct', 'det', 'appos', 'cc', 'det', 'conj', 'case', 'det', 'nmod', 'case', 'nmod', 'advmod', 'amod', 'punct', 'punct']	['testigo', 'testigo', 'continuó', 'testigo', 'cercano', 'excepcional', 'prestigio', 'prestigio', 'testigo', 'testigo', 'testigo', 'continuó', 'presidente', 'continuó', 'opinó', 'opinó', 'presidente', 'enorgullecer', 'enorgullecer', 'enorgullecer', 'enorgullecer', 'opinó', 'papel', 'enorgullecer', 'desempeñan', 'papel', 'Rey', 'desempeñan', 'Reina', 'Reina', 'Rey', 'Príncipe', 'Príncipe', 'Rey', 'Asturias', 'Príncipe', 'miembros', 'miembros', 'Rey', 'Familia', 'Familia', 'miembros', 'Familia', 'estímulo', 'estímulo', 'estímulo', 'estímulo', 'enorgullecer', 'apoyo', 'apoyo', 'estímulo', 'fortaleza', 'fortaleza', 'estímulo', 'intereses', 'intereses', 'estímulo', 'España', 'intereses', 'extraordinario', 'estímulo', 'enorgullecer', 'continuó']
483	"Aznar destacó que los españoles tienen ""un Rey entregado en su tarea, apasionado por su tarea y con una extraordinaria sensibilidad por todas las cosas que pasan en el país""."	['nsubj', 'ROOT', 'mark', 'det', 'nsubj', 'ccomp', 'punct', 'det', 'obj', 'amod', 'case', 'det', 'obl', 'punct', 'advmod', 'case', 'det', 'obl', 'cc', 'case', 'det', 'amod', 'conj', 'case', 'det', 'det', 'nmod', 'nsubj', 'acl', 'case', 'det', 'obl', 'punct', 'punct']	['destacó', 'destacó', 'tienen', 'españoles', 'tienen', 'destacó', 'tienen', 'Rey', 'tienen', 'Rey', 'tarea', 'tarea', 'entregado', 'apasionado', 'entregado', 'tarea', 'tarea', 'apasionado', 'sensibilidad', 'sensibilidad', 'sensibilidad', 'sensibilidad', 'entregado', 'cosas', 'las', 'cosas', 'sensibilidad', 'pasan', 'cosas', 'país', 'país', 'pasan', 'tienen', 'destacó']
484	"Relató que el Rey Juan Carlos ""se emociona no cuando piensa en lo que ha hecho por el país, sino en lo que puede hacer"" y subrayó que ""esa entrega es uno de los aspectos más destacados de un reinado que está pasando a la historia de España como uno de los más brillantes, pero también como uno de los más esperanzadores"""	['ROOT', 'mark', 'det', 'nsubj', 'flat', 'flat', 'punct', 'expl:pv', 'ccomp', 'cc', 'mark', 'advcl', 'mark', 'det', 'obj', 'aux', 'ccomp', 'case', 'det', 'obl', 'punct', 'cc', 'mark', 'det', 'obj', 'aux', 'conj', 'punct', 'cc', 'conj', 'mark', 'punct', 'det', 'nsubj', 'cop', 'ccomp', 'case', 'det', 'nmod', 'advmod', 'amod', 'case', 'det', 'nmod', 'nsubj', 'aux', 'acl', 'case', 'det', 'obl', 'case', 'nmod', 'mark', 'obj', 'case', 'det', 'advmod', 'amod', 'punct', 'cc', 'conj', 'mark', 'obj', 'case', 'det', 'advmod', 'amod', 'punct']	['Relató', 'emociona', 'Rey', 'emociona', 'Rey', 'Rey', 'emociona', 'emociona', 'Relató', 'piensa', 'piensa', 'emociona', 'hecho', 'hecho', 'hecho', 'hecho', 'piensa', 'país', 'país', 'hecho', 'hacer', 'hacer', 'hacer', 'hacer', 'hacer', 'hacer', 'piensa', 'emociona', 'subrayó', 'Relató', 'uno', 'uno', 'entrega', 'uno', 'uno', 'subrayó', 'aspectos', 'aspectos', 'uno', 'destacados', 'aspectos', 'reinado', 'reinado', 'aspectos', 'pasando', 'pasando', 'reinado', 'historia', 'historia', 'pasando', 'España', 'historia', 'uno', 'pasando', 'brillantes', 'brillantes', 'brillantes', 'uno', 'también', 'también', 'uno', 'también', 'también', 'esperanzadores', 'esperanzadores', 'esperanzadores', 'uno', 'uno']
485	"El montañero vizcaíno Juanjo San Sebastián presentó hoy en Bilbao la reedición de su libro ""Cuando la Luna cambie"", obra en la que relata la expedición a la cordillera pakistaní del Karakorum de la que formó parte en 1986."	['det', 'nsubj', 'amod', 'appos', 'flat', 'flat', 'ROOT', 'advmod', 'case', 'obl', 'det', 'obj', 'case', 'det', 'nmod', 'punct', 'appos', 'det', 'flat', 'flat', 'punct', 'punct', 'appos', 'case', 'det', 'obl', 'acl', 'det', 'obj', 'case', 'det', 'nmod', 'amod', 'case', 'det', 'nmod', 'case', 'det', 'obj', 'acl', 'compound', 'case', 'obl', 'punct']	['montañero', 'presentó', 'montañero', 'montañero', 'Juanjo', 'Juanjo', 'presentó', 'presentó', 'Bilbao', 'presentó', 'reedición', 'presentó', 'libro', 'libro', 'reedición', 'Cuando', 'libro', 'Luna', 'Cuando', 'Luna', 'Cuando', 'obra', 'libro', 'que', 'que', 'relata', 'obra', 'expedición', 'relata', 'cordillera', 'cordillera', 'expedición', 'cordillera', 'Karakorum', 'Karakorum', 'cordillera', 'que', 'que', 'formó', 'expedición', 'formó', '1986', 'formó', 'presentó']
486	"San Sebastián describe en este libro, prologado por el director del programa de Televisión Española ""Al filo de lo imposible"", Sebastián Alvaro, las vicisitudes de una de sus primeras incursiones en la alta montaña, en la que escaló el Chogolisa y el Broad Peak para después volar en ala delta desde sus cumbres."	['nsubj', 'flat', 'ROOT', 'case', 'det', 'obl', 'punct', 'amod', 'case', 'det', 'obj', 'case', 'det', 'nmod', 'case', 'nmod', 'flat', 'punct', 'case', 'det', 'appos', 'case', 'det', 'flat', 'punct', 'punct', 'appos', 'flat', 'punct', 'det', 'obj', 'mark', 'det', 'case', 'det', 'amod', 'obj', 'case', 'det', 'amod', 'nmod', 'punct', 'case', 'det', 'obl', 'acl', 'det', 'obj', 'cc', 'det', 'conj', 'flat', 'mark', 'advmod', 'advcl', 'case', 'obl', 'compound', 'case', 'det', 'obl', 'punct']	['describe', 'San', 'describe', 'libro', 'libro', 'describe', 'prologado', 'libro', 'director', 'director', 'prologado', 'programa', 'programa', 'director', 'Televisión', 'programa', 'Televisión', 'programa', 'imposible', 'imposible', 'programa', 'imposible', 'imposible', 'filo', 'imposible', 'Sebastián', 'director', 'Sebastián', 'Sebastián', 'vicisitudes', 'describe', 'escaló', 'escaló', 'incursiones', 'incursiones', 'incursiones', 'escaló', 'montaña', 'montaña', 'montaña', 'incursiones', 'escaló', 'que', 'que', 'escaló', 'vicisitudes', 'Chogolisa', 'escaló', 'Broad', 'Broad', 'Chogolisa', 'Broad', 'volar', 'volar', 'escaló', 'ala', 'volar', 'ala', 'cumbres', 'cumbres', 'volar', 'describe']
487	"El alpinista bilbaíno explicó que la mala distribución de aquella primera edición de 1987, ""grandilocuente y devaluada por el compromiso con los patrocinadores"", provocó que pasara prácticamente desapercibida en las librerías."	['det', 'nsubj', 'amod', 'ROOT', 'mark', 'det', 'amod', 'nsubj', 'case', 'det', 'amod', 'nmod', 'case', 'nmod', 'punct', 'punct', 'amod', 'cc', 'conj', 'case', 'det', 'obl', 'case', 'det', 'nmod', 'punct', 'punct', 'ccomp', 'mark', 'ccomp', 'advmod', 'obj', 'case', 'det', 'obl', 'punct']	['alpinista', 'explicó', 'alpinista', 'explicó', 'provocó', 'distribución', 'distribución', 'provocó', 'edición', 'edición', 'edición', 'distribución', '1987', 'edición', 'grandilocuente', 'grandilocuente', 'edición', 'devaluada', 'grandilocuente', 'compromiso', 'compromiso', 'devaluada', 'patrocinadores', 'patrocinadores', 'compromiso', 'grandilocuente', 'grandilocuente', 'explicó', 'pasara', 'provocó', 'desapercibida', 'pasara', 'librerías', 'librerías', 'pasara', 'explicó']
488	"Esta obra y ""Cita con la cumbre"", su anterior libro publicado en 1999, suponen, según el autor, ""el alfa y el omega"" de las expediciones al Himalaya de San Sebastián, un experimentado montañero de 45 años que ha hollado cimas como el Everest, el K-2, por el espolón norte, el Shisha Pangma Central, el Cho Oyu o el Makalu."	['det', 'nsubj', 'cc', 'punct', 'conj', 'case', 'det', 'flat', 'punct', 'punct', 'det', 'amod', 'appos', 'amod', 'case', 'obl', 'punct', 'ROOT', 'punct', 'case', 'det', 'obl', 'punct', 'punct', 'det', 'obj', 'cc', 'det', 'conj', 'punct', 'case', 'det', 'nmod', 'case', 'det', 'nmod', 'case', 'nmod', 'flat', 'punct', 'det', 'amod', 'appos', 'case', 'nummod', 'nmod', 'nsubj', 'aux', 'acl', 'obj', 'mark', 'det', 'nmod', 'punct', 'det', 'flat', 'punct', 'case', 'det', 'nmod', 'amod', 'punct', 'det', 'flat', 'flat', 'flat', 'punct', 'det', 'flat', 'flat', 'cc', 'det', 'conj', 'punct']	['obra', 'suponen', 'Cita', 'Cita', 'obra', 'cumbre', 'cumbre', 'Cita', 'Cita', 'libro', 'libro', 'libro', 'Cita', 'libro', '1999', 'publicado', 'libro', 'suponen', 'autor', 'autor', 'autor', 'suponen', 'autor', 'alfa', 'alfa', 'suponen', 'omega', 'omega', 'alfa', 'alfa', 'expediciones', 'expediciones', 'alfa', 'Himalaya', 'Himalaya', 'expediciones', 'San', 'expediciones', 'San', 'montañero', 'montañero', 'montañero', 'San', 'años', 'años', 'montañero', 'hollado', 'hollado', 'montañero', 'hollado', 'Everest', 'Everest', 'cimas', 'K-2', 'K-2', 'Everest', 'espolón', 'espolón', 'espolón', 'K-2', 'espolón', 'Shisha', 'Shisha', 'Everest', 'Shisha', 'Shisha', 'Cho', 'Cho', 'Everest', 'Cho', 'Makalu', 'Makalu', 'Everest', 'suponen']
489	"""En aquella época todavía poca gente escalaba"" ochomiles ""y fue una gozada"", apuntó Juanjo San Sebastián, quien señaló que la ""industrialización"" que, a su juicio, ha sufrido la alta montaña en los últimos años le ha hecho perder la ilusión de participar en nuevas expediciones."	['punct', 'case', 'det', 'obl', 'advmod', 'det', 'nsubj', 'ccomp', 'punct', 'obj', 'punct', 'cc', 'cop', 'det', 'conj', 'punct', 'punct', 'ROOT', 'nsubj', 'flat', 'flat', 'punct', 'nsubj', 'acl', 'mark', 'det', 'punct', 'nsubj', 'punct', 'obj', 'punct', 'case', 'det', 'obl', 'punct', 'aux', 'acl', 'det', 'amod', 'nsubj', 'case', 'det', 'amod', 'obl', 'obj', 'aux', 'xcomp', 'xcomp', 'det', 'obj', 'mark', 'acl', 'case', 'amod', 'obj', 'punct']	['escalaba', 'época', 'época', 'escalaba', 'escalaba', 'gente', 'escalaba', 'apuntó', 'ochomiles', 'escalaba', 'ochomiles', 'gozada', 'gozada', 'gozada', 'escalaba', 'escalaba', 'escalaba', 'apuntó', 'apuntó', 'Juanjo', 'Juanjo', 'señaló', 'señaló', 'Juanjo', 'hecho', 'industrialización', 'industrialización', 'hecho', 'industrialización', 'sufrido', 'juicio', 'juicio', 'juicio', 'sufrido', 'juicio', 'sufrido', 'industrialización', 'montaña', 'montaña', 'sufrido', 'años', 'años', 'años', 'sufrido', 'hecho', 'hecho', 'señaló', 'hecho', 'ilusión', 'hecho', 'participar', 'ilusión', 'expediciones', 'expediciones', 'participar', 'apuntó']
490	"""Este es un libro que nunca hubiera escrito, pero nunca me hubiera perdido aquella expedición."	['punct', 'nsubj', 'cop', 'det', 'ROOT', 'obj', 'advmod', 'aux', 'acl', 'punct', 'cc', 'advmod', 'expl:pv', 'aux', 'conj', 'det', 'obj', 'punct']	['libro', 'libro', 'libro', 'libro', 'libro', 'escrito', 'escrito', 'escrito', 'libro', 'perdido', 'perdido', 'perdido', 'perdido', 'perdido', 'libro', 'expedición', 'perdido', 'libro']
491	Está escrito en un estilo directo, casi cinematográfico, que no se queda en aspectos técnicos.	['cop', 'ROOT', 'case', 'det', 'obl', 'amod', 'punct', 'advmod', 'conj', 'punct', 'nsubj', 'advmod', 'expl:pv', 'acl', 'case', 'obj', 'amod', 'punct']	['escrito', 'escrito', 'estilo', 'estilo', 'escrito', 'estilo', 'cinematográfico', 'cinematográfico', 'directo', 'queda', 'queda', 'queda', 'queda', 'estilo', 'aspectos', 'queda', 'aspectos', 'escrito']
492	"En él, intento describir lo que nos hacía sentir lo que veíamos "", explicó."	['case', 'obl', 'punct', 'ccomp', 'xcomp', 'det', 'obj', 'obj', 'xcomp', 'xcomp', 'det', 'obj', 'csubj', 'punct', 'punct', 'ROOT', 'punct']	['él', 'intento', 'él', 'explicó', 'intento', 'sentir', 'hacía', 'hacía', 'describir', 'hacía', 'veíamos', 'veíamos', 'intento', 'intento', 'intento', 'explicó', 'explicó']
493	El presidente de la Xunta de Galicia, Manuel Fraga, suscribirá el texto del manifiesto para la ratificación del Estatuto de Roma del Tribunal Penal Internacional, según informó hoy el Gobierno gallego en una nota oficial.	['det', 'nsubj', 'case', 'det', 'nmod', 'case', 'flat', 'punct', 'appos', 'flat', 'punct', 'ROOT', 'det', 'obj', 'case', 'det', 'nmod', 'case', 'det', 'nmod', 'case', 'det', 'nmod', 'case', 'flat', 'case', 'det', 'flat', 'flat', 'flat', 'punct', 'mark', 'advcl', 'advmod', 'det', 'nsubj', 'amod', 'case', 'det', 'obl', 'amod', 'punct']	['presidente', 'suscribirá', 'Xunta', 'Xunta', 'presidente', 'Galicia', 'Xunta', 'Manuel', 'presidente', 'Manuel', 'Manuel', 'suscribirá', 'texto', 'suscribirá', 'manifiesto', 'manifiesto', 'texto', 'ratificación', 'ratificación', 'manifiesto', 'Estatuto', 'Estatuto', 'ratificación', 'Roma', 'Estatuto', 'Tribunal', 'Tribunal', 'Estatuto', 'Tribunal', 'Tribunal', 'informó', 'informó', 'suscribirá', 'informó', 'Gobierno', 'informó', 'Gobierno', 'nota', 'nota', 'informó', 'nota', 'suscribirá']
494	El tratado de Roma, firmado en 1998, estableció la creación de la Corte Internacional, que estará encargada de juzgar a los autores de genocidio, crímenes de guerra y crímenes contra la humanidad.	['det', 'nsubj', 'case', 'nmod', 'punct', 'amod', 'case', 'obl', 'punct', 'ROOT', 'det', 'obj', 'case', 'det', 'nmod', 'flat', 'punct', 'nsubj', 'cop', 'acl', 'mark', 'xcomp', 'case', 'det', 'obj', 'case', 'nmod', 'punct', 'conj', 'case', 'nmod', 'cc', 'conj', 'case', 'det', 'nmod', 'punct']	['tratado', 'estableció', 'Roma', 'tratado', 'firmado', 'tratado', '1998', 'firmado', 'firmado', 'estableció', 'creación', 'estableció', 'Corte', 'Corte', 'creación', 'Corte', 'encargada', 'encargada', 'encargada', 'Corte', 'juzgar', 'encargada', 'autores', 'autores', 'juzgar', 'genocidio', 'autores', 'crímenes', 'genocidio', 'guerra', 'crímenes', 'crímenes', 'genocidio', 'humanidad', 'humanidad', 'crímenes', 'estableció']
495	El objetivo es crear un tribunal, que tendrá su sede en La Haya, como instancia judicial independiente, con carácter permanente y alcance potencialmente universal y que será competente para enjuiciar los crímenes de mayor trascendencia para la comunidad internacional en su conjunto.	['det', 'nsubj', 'ROOT', 'ccomp', 'det', 'obj', 'punct', 'nsubj', 'acl', 'det', 'obj', 'case', 'det', 'obl', 'punct', 'mark', 'nmod', 'amod', 'amod', 'punct', 'case', 'nmod', 'amod', 'cc', 'conj', 'advmod', 'amod', 'cc', 'nsubj', 'cop', 'conj', 'mark', 'acl', 'det', 'obj', 'case', 'amod', 'nmod', 'case', 'det', 'nmod', 'amod', 'case', 'det', 'nmod', 'punct']	['objetivo', 'es', 'es', 'es', 'tribunal', 'crear', 'tendrá', 'tendrá', 'tribunal', 'sede', 'tendrá', 'Haya', 'Haya', 'tendrá', 'instancia', 'instancia', 'tribunal', 'instancia', 'instancia', 'instancia', 'carácter', 'tribunal', 'carácter', 'alcance', 'carácter', 'universal', 'alcance', 'competente', 'competente', 'competente', 'carácter', 'enjuiciar', 'competente', 'crímenes', 'enjuiciar', 'trascendencia', 'trascendencia', 'crímenes', 'comunidad', 'comunidad', 'trascendencia', 'comunidad', 'conjunto', 'conjunto', 'comunidad', 'es']
